Term,Course.Number,College,Major,counts
SP19,100,Fine & Applied Arts,BME:MusEd:Instrmntl Music,3
SP19,100,Fine & Applied Arts,BMUS: Jazz Performance ,1
SP19,100,Fine & Applied Arts,BMUS:Instrumental ,3
SP19,100,Fine & Applied Arts,BMUS:Voice ,2
SP19,100,Fine & Applied Arts,BS: Architectural Studies,8
SP19,100,Fine & Applied Arts,NONE:Art Undeclared ,1
SP19,100,Gies College of Business,BS: Business Multi Majors,4
SP19,100,Gies College of Business,BS: Management ,1
SP19,100,Gies College of Business,BS: Marketing - UIUC,2
SP19,100,Gies College of Business,BS:Accountancy ,4
SP19,100,Gies College of Business,BS:Finance ,8
SP19,100,Gies College of Business,NONE:Business Undeclared ,4
SP19,100,Grainger Engineering,BS:Bioengineering - UIUC,1
SP19,100,Grainger Engineering,BS:Civil Engineering ,4
SP19,100,Grainger Engineering,BS:Computer Engineering ,7
SP19,100,Grainger Engineering,BS:Computer Science ,1
SP19,100,Grainger Engineering,BS:Electrical Engineerng ,6
SP19,100,Grainger Engineering,BS:Engineering Mechanics ,1
SP19,100,Grainger Engineering,BS:Engineering Physics ,1
SP19,100,Grainger Engineering,BS:Industrial Engineerng ,2
SP19,100,Grainger Engineering,BS:Materials Sci & Engr ,1
SP19,100,Grainger Engineering,BS:Mechanical Engineerng ,2
SP19,100,Grainger Engineering,MENG:Bioeng:Bioinstrument,1
SP19,100,Grainger Engineering,MS:Civil Engineering ,1
SP19,100,Grainger Engineering,NONE:Engineering Undecl - UIUC,1
SP19,100,Liberal Arts & Sciences,BALAS: African Amer St ,2
SP19,100,Liberal Arts & Sciences,BALAS: Communication ,40
SP19,100,Liberal Arts & Sciences,BALAS: Gendr & Women's St,1
SP19,100,Liberal Arts & Sciences,BALAS: Geography & GIS - UIUC,2
SP19,100,Liberal Arts & Sciences,BALAS: Global Studies - UIUC,11
SP19,100,Liberal Arts & Sciences,BALAS: Latina/Latino St - UIUC,1
SP19,100,Liberal Arts & Sciences,BALAS: Religion ,1
SP19,100,Liberal Arts & Sciences,"BALAS: Rus,E.Eur,Euras St",1
SP19,100,Liberal Arts & Sciences,BALAS:Anthropology ,6
SP19,100,Liberal Arts & Sciences,BALAS:Classics ,2
SP19,100,Liberal Arts & Sciences,BALAS:E Asian Lng & Cult ,1
SP19,100,Liberal Arts & Sciences,BALAS:Economics ,10
SP19,100,Liberal Arts & Sciences,BALAS:English ,18
SP19,100,Liberal Arts & Sciences,BALAS:English:Teaching Op,1
SP19,100,Liberal Arts & Sciences,BALAS:French:Fr Commer St,1
SP19,100,Liberal Arts & Sciences,BALAS:French:French St,1
SP19,100,Liberal Arts & Sciences,BALAS:Germanic Studies ,1
SP19,100,Liberal Arts & Sciences,BALAS:History ,27
SP19,100,Liberal Arts & Sciences,BALAS:Ind Plans of Study ,1
SP19,100,Liberal Arts & Sciences,BALAS:Interdisciplinary,1
SP19,100,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,8
SP19,100,Liberal Arts & Sciences,BALAS:Linguistics ,1
SP19,100,Liberal Arts & Sciences,BALAS:Philosophy ,3
SP19,100,Liberal Arts & Sciences,BALAS:Political Science ,63
SP19,100,Liberal Arts & Sciences,BALAS:Sociology ,17
SP19,100,Liberal Arts & Sciences,BALAS:Spanish ,8
SP19,100,Liberal Arts & Sciences,BS:Biochemistry ,4
SP19,100,Liberal Arts & Sciences,BS:Chemical Engineering ,6
SP19,100,Liberal Arts & Sciences,BS:Chemistry ,8
SP19,100,Liberal Arts & Sciences,BS:Physics ,2
SP19,100,Liberal Arts & Sciences,BSLAS: Atmospheric Sci ,1
SP19,100,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,1
SP19,100,Liberal Arts & Sciences,BSLAS: ESES Online - UIUC,1
SP19,100,Liberal Arts & Sciences,"BSLAS: Earth,Soc,Env Sust",15
SP19,100,Liberal Arts & Sciences,BSLAS:Actuarial Science ,9
SP19,100,Liberal Arts & Sciences,BSLAS:Astronomy ,2
SP19,100,Liberal Arts & Sciences,BSLAS:Chemistry ,21
SP19,100,Liberal Arts & Sciences,BSLAS:Geology ,1
SP19,100,Liberal Arts & Sciences,BSLAS:Int Biol: Honors ,1
SP19,100,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,5
SP19,100,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,10
SP19,100,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,3
SP19,100,Liberal Arts & Sciences,BSLAS:Math: Teaching Optn,1
SP19,100,Liberal Arts & Sciences,BSLAS:Mathematics ,1
SP19,100,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,13
SP19,100,Liberal Arts & Sciences,BSLAS:Psychology ,11
SP19,100,Liberal Arts & Sciences,BSLAS:Statistics ,5
SP19,100,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
SP19,100,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
SP19,100,Liberal Arts & Sciences,NONE: LAS Undeclared ,18
SP19,100,Liberal Arts & Sciences,NONE: Mathematics - UIUC,14
SP19,100,Liberal Arts & Sciences,NONE:Anthropology Unassgn,1
SP19,100,Liberal Arts & Sciences,NONE:Biology ,29
SP19,100,Liberal Arts & Sciences,NONE:LAS General Curr,12
SP19,100,Liberal Arts & Sciences,NONE:Political S Unassign,9
SP19,100,Liberal Arts & Sciences,NONE:Psychology Unassign,90
SP19,100,School of Labor & Empl. Rel.,MHRIR:HR & Indus Relatns ,1
SP19,100,School of Social Work,BSW: Social Work - UIUC,6
SP19,199,"Agr, Consumer, & Env Sciences",BS: ACE - Fin AgrBusns - UIUC,1
SP19,199,"Agr, Consumer, & Env Sciences",BS:F Sc&Hum Nutrition-HN ,1
SP19,199,Applied Health Sciences,BS:Kinesiology ,1
SP19,199,Division of General Studies,NONE: Undeclared ,4
SP19,199,Fine & Applied Arts,BFA:Theatre:LightingDesgn,1
SP19,199,Liberal Arts & Sciences,BALAS: Global Studies - UIUC,1
SP19,199,Liberal Arts & Sciences,BALAS:Economics ,2
SP19,199,Liberal Arts & Sciences,BALAS:Political Science ,1
SP19,199,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,1
SP19,199,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,1
SP19,199,Liberal Arts & Sciences,BSLAS:Psychology ,1
SP19,199,Liberal Arts & Sciences,NONE:Psychology Unassign,1
SP19,200,"Agr, Consumer, & Env Sciences",BS: ACE - Fin AgrBusns - UIUC,1
SP19,200,"Agr, Consumer, & Env Sciences",BS: ACE: Finl Planning ,1
SP19,200,"Agr, Consumer, & Env Sciences",BS: Animal Sciences -- UIUC,2
SP19,200,"Agr, Consumer, & Env Sciences",BS: NRES ,2
SP19,200,"Agr, Consumer, & Env Sciences",BS:H D & Fam St - Fam St ,4
SP19,200,"Agr, Consumer, & Env Sciences",BS:H D & Fm St-Ch&Ad Dev ,9
SP19,200,"Agr, Consumer, & Env Sciences",NONE: ACES Undeclared - UIUC,1
SP19,200,Applied Health Sciences,BS: Interdisc Health Sci ,1
SP19,200,Applied Health Sciences,BS: SPHS:Audiology ,2
SP19,200,Applied Health Sciences,BS: SPHS:Sp-Lang Path ,1
SP19,200,Center Innov in Teach Learn,NDEG:Grad Nondegree-CE,3
SP19,200,Center Innov in Teach Learn,NDEG:Undergrad Nondeg-CE,4
SP19,200,College of Media,BS:Advertising ,4
SP19,200,Division of General Studies,NONE: Undeclared ,65
SP19,200,Division of General Studies,NONE:Pre-Engineering ,3
SP19,200,Education,BS: Learning & Ed Studies,3
SP19,200,Fine & Applied Arts,BA:Music  ,1
SP19,200,Fine & Applied Arts,BFA:Industrial Design ,1
SP19,200,Fine & Applied Arts,BFA:Painting ,1
SP19,200,Fine & Applied Arts,BFA:Photography ,2
SP19,200,Fine & Applied Arts,BS: Architectural Studies,2
SP19,200,Gies College of Business,BS: Business Multi Majors,1
SP19,200,Gies College of Business,BS: Inf Sys & Info Tech ,1
SP19,200,Gies College of Business,BS:Accountancy ,9
SP19,200,Gies College of Business,BS:Finance ,1
SP19,200,Gies College of Business,BS:Information Systems ,1
SP19,200,Gies College of Business,NDEG:BUS Nondegree ,4
SP19,200,Gies College of Business,NONE:Business Undeclared ,4
SP19,200,Grainger Engineering,BS: Aerospace Engr ,2
SP19,200,Grainger Engineering,"BS: Nucl, Plasma, Rad Eng",1
SP19,200,Grainger Engineering,BS:Bioengineering - UIUC,2
SP19,200,Grainger Engineering,BS:Computer Engineering ,9
SP19,200,Grainger Engineering,BS:Computer Science ,20
SP19,200,Grainger Engineering,BS:Electrical Engineerng ,2
SP19,200,Grainger Engineering,BS:Engineering Physics ,5
SP19,200,Grainger Engineering,BS:Industrial Engineerng ,2
SP19,200,Grainger Engineering,BS:Materials Sci & Engr ,2
SP19,200,Grainger Engineering,BS:Mechanical Engineerng ,1
SP19,200,Grainger Engineering,MS:Env Engr  Civil Engr ,1
SP19,200,Grainger Engineering,NDEG:Engr Nondegree ,3
SP19,200,Liberal Arts & Sciences,BALAS: Communication ,3
SP19,200,Liberal Arts & Sciences,BALAS: Creative Writing - UIUC,1
SP19,200,Liberal Arts & Sciences,BALAS: Global Studies - UIUC,3
SP19,200,Liberal Arts & Sciences,BALAS:Economics ,28
SP19,200,Liberal Arts & Sciences,BALAS:English ,4
SP19,200,Liberal Arts & Sciences,BALAS:History ,1
SP19,200,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,5
SP19,200,Liberal Arts & Sciences,BALAS:Linguistics ,2
SP19,200,Liberal Arts & Sciences,BALAS:Philosophy ,2
SP19,200,Liberal Arts & Sciences,BALAS:Political Science ,14
SP19,200,Liberal Arts & Sciences,BALAS:Sociology ,2
SP19,200,Liberal Arts & Sciences,BALAS:Spanish ,1
SP19,200,Liberal Arts & Sciences,BS:Chem E: Biomlcr Eng ,1
SP19,200,Liberal Arts & Sciences,BS:Chemical Engineering ,3
SP19,200,Liberal Arts & Sciences,BS:Chemistry ,2
SP19,200,Liberal Arts & Sciences,BS:Physics ,9
SP19,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Anth,2
SP19,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Astr,9
SP19,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Chem,3
SP19,200,Liberal Arts & Sciences,BSLAS: Comp Sci & Ling,6
SP19,200,Liberal Arts & Sciences,BSLAS: ESES Online - UIUC,1
SP19,200,Liberal Arts & Sciences,"BSLAS: Earth,Soc,Env Sust",2
SP19,200,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,3
SP19,200,Liberal Arts & Sciences,BSLAS:Actuarial Science ,9
SP19,200,Liberal Arts & Sciences,BSLAS:Astronomy ,3
SP19,200,Liberal Arts & Sciences,BSLAS:Chemistry ,5
SP19,200,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,18
SP19,200,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,6
SP19,200,Liberal Arts & Sciences,BSLAS:Math:Applied Math,1
SP19,200,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,2
SP19,200,Liberal Arts & Sciences,BSLAS:Psychology ,9
SP19,200,Liberal Arts & Sciences,BSLAS:Statistics ,19
SP19,200,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,8
SP19,200,Liberal Arts & Sciences,MS:Geog:Geog Info Sci PSM,1
SP19,200,Liberal Arts & Sciences,NDEG:LAS Nondegree ,2
SP19,200,Liberal Arts & Sciences,NONE: Mathematics - UIUC,41
SP19,200,Liberal Arts & Sciences,NONE:Anthropology Unassgn,1
SP19,200,Liberal Arts & Sciences,NONE:Biology ,3
SP19,200,Liberal Arts & Sciences,NONE:LAS General Curr,4
SP19,200,Liberal Arts & Sciences,NONE:Political S Unassign,1
SP19,200,Liberal Arts & Sciences,NONE:Psychology Unassign,32
SP19,200,Liberal Arts & Sciences,PHD:Cell&Develpmntl Biol ,1
SP19,200,School of Social Work,BSW: Social Work - UIUC,1
SP19,212,"Agr, Consumer, & Env Sciences",BS:H D & Fm St-Ch&Ad Dev ,1
SP19,212,Center Innov in Teach Learn,NDEG:Undergrad Nondeg-CE,1
SP19,212,Division of General Studies,NONE: Undeclared ,12
SP19,212,Fine & Applied Arts,BMUS:Voice ,1
SP19,212,Grainger Engineering,BS:Bioengineering - UIUC,1
SP19,212,Grainger Engineering,BS:Computer Science ,1
SP19,212,Liberal Arts & Sciences,BALAS: Creative Writing - UIUC,1
SP19,212,Liberal Arts & Sciences,BALAS:E Asian Lng & Cult ,1
SP19,212,Liberal Arts & Sciences,BALAS:Economics ,2
SP19,212,Liberal Arts & Sciences,BALAS:History ,1
SP19,212,Liberal Arts & Sciences,BALAS:Linguistics ,1
SP19,212,Liberal Arts & Sciences,BALAS:Slavic Studies ,1
SP19,212,Liberal Arts & Sciences,BS:Biochemistry ,6
SP19,212,Liberal Arts & Sciences,BS:Chemical Engineering ,1
SP19,212,Liberal Arts & Sciences,BSLAS:Chemistry ,1
SP19,212,Liberal Arts & Sciences,BSLAS:Int Biol: Honors ,1
SP19,212,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,31
SP19,212,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,5
SP19,212,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,58
SP19,212,Liberal Arts & Sciences,BSLAS:Psychology ,4
SP19,212,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
SP19,212,Liberal Arts & Sciences,NONE: LAS Undeclared ,1
SP19,212,Liberal Arts & Sciences,NONE: Mathematics - UIUC,1
SP19,212,Liberal Arts & Sciences,NONE:Biology ,66
SP19,212,Liberal Arts & Sciences,NONE:LAS General Curr,1
SP19,212,Liberal Arts & Sciences,NONE:Psychology Unassign,5
SP19,385,"Agr, Consumer, & Env Sciences",BS: ACE: Finl Planning ,1
SP19,385,"Agr, Consumer, & Env Sciences",NDEG:ACES Nondegree ,1
SP19,385,College of Media,BS:Advertising ,1
SP19,385,Grainger Engineering,BS:Electrical Engineerng ,1
SP19,385,Liberal Arts & Sciences,BALAS:Economics ,5
SP19,385,Liberal Arts & Sciences,BALAS:History ,1
SP19,385,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,4
SP19,385,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,10
SP19,385,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,19
SP19,385,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,1
SP19,385,Liberal Arts & Sciences,BSLAS:Statistics ,40
SP19,385,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,6
SP19,385,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
SP19,385,Liberal Arts & Sciences,NONE:LAS General Curr,1
SP19,390,Liberal Arts & Sciences,BSLAS:Statistics ,1
SP19,400,"Agr, Consumer, & Env Sciences",BS: Technical Syst Mgt -- UIUC,1
SP19,400,"Agr, Consumer, & Env Sciences","BS:ACE-Agribsn, Mrkts&Mgt",1
SP19,400,"Agr, Consumer, & Env Sciences",BS:Fd Sci & Hmn Nutrn-FS ,1
SP19,400,"Agr, Consumer, & Env Sciences",MS: Agr & Applied Econ - UIUC,1
SP19,400,Applied Health Sciences,"BS:Rec, Sport & Tourism ",1
SP19,400,Applied Health Sciences,PHD:Kinesiology ,1
SP19,400,Center Innov in Teach Learn,NDEG:Undergrad Nondeg-CE,1
SP19,400,College of Media,BS: Journalism ,1
SP19,400,Division of General Studies,NONE: Undeclared ,54
SP19,400,Division of General Studies,NONE:Pre-Engineering ,6
SP19,400,Education,PHD: Curriculum & Instr ,1
SP19,400,Fine & Applied Arts,BS: Architectural Studies,1
SP19,400,Gies College of Business,BS: Business Multi Majors,2
SP19,400,Gies College of Business,BS:Accountancy ,5
SP19,400,Gies College of Business,BS:Finance ,9
SP19,400,Gies College of Business,MBA:Bus Administration ,1
SP19,400,Grainger Engineering,BS: Aerospace Engr ,47
SP19,400,Grainger Engineering,BS: Agr & Biol Engr ,2
SP19,400,Grainger Engineering,"BS: Nucl, Plasma, Rad Eng",3
SP19,400,Grainger Engineering,BS:Bioengineering - UIUC,1
SP19,400,Grainger Engineering,BS:Civil Engineering ,4
SP19,400,Grainger Engineering,BS:Computer Engineering ,16
SP19,400,Grainger Engineering,BS:Computer Science ,23
SP19,400,Grainger Engineering,BS:Electrical Engineerng ,4
SP19,400,Grainger Engineering,BS:Engineering Mechanics ,2
SP19,400,Grainger Engineering,BS:Engineering Physics ,12
SP19,400,Grainger Engineering,BS:Industrial Engineerng ,3
SP19,400,Grainger Engineering,BS:Mat Sci Engr:Biomatrls,1
SP19,400,Grainger Engineering,BS:Mat Sci Engr:Elct Mats,1
SP19,400,Grainger Engineering,BS:Mat Sci Engr:Metals ,1
SP19,400,Grainger Engineering,BS:Materials Sci & Engr ,21
SP19,400,Grainger Engineering,BS:Mechanical Engineerng ,85
SP19,400,Grainger Engineering,MS: Aerospace Engr ,4
SP19,400,Grainger Engineering,MS: Bioinformatics: CS - UIUC,2
SP19,400,Grainger Engineering,"MS: Nucl, Plasma, Rad Eng",1
SP19,400,Grainger Engineering,MS:Electr & Computer Eng,1
SP19,400,Grainger Engineering,NDEG:Engr Nondegree ,1
SP19,400,Grainger Engineering,PHD:Mechanical Enginerng ,1
SP19,400,Liberal Arts & Sciences,BALAS: Communication ,1
SP19,400,Liberal Arts & Sciences,BALAS:Economics ,46
SP19,400,Liberal Arts & Sciences,BALAS:History ,1
SP19,400,Liberal Arts & Sciences,BALAS:Linguistics ,1
SP19,400,Liberal Arts & Sciences,BALAS:Philosophy ,1
SP19,400,Liberal Arts & Sciences,BALAS:Sociology ,2
SP19,400,Liberal Arts & Sciences,BS:Biochemistry ,1
SP19,400,Liberal Arts & Sciences,BS:Chemical Engineering ,37
SP19,400,Liberal Arts & Sciences,BS:Chemistry ,4
SP19,400,Liberal Arts & Sciences,BS:Geol:Geophysics,1
SP19,400,Liberal Arts & Sciences,BS:Physics ,10
SP19,400,Liberal Arts & Sciences,BSLAS: Atmospheric Sci ,1
SP19,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Anth,1
SP19,400,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,1
SP19,400,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,7
SP19,400,Liberal Arts & Sciences,BSLAS:Actuarial Science ,3
SP19,400,Liberal Arts & Sciences,BSLAS:Astronomy ,2
SP19,400,Liberal Arts & Sciences,BSLAS:Chemistry ,5
SP19,400,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,3
SP19,400,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,21
SP19,400,Liberal Arts & Sciences,BSLAS:Mathematics ,5
SP19,400,Liberal Arts & Sciences,BSLAS:Physics ,1
SP19,400,Liberal Arts & Sciences,BSLAS:Psychology ,2
SP19,400,Liberal Arts & Sciences,BSLAS:Statistics ,17
SP19,400,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,38
SP19,400,Liberal Arts & Sciences,MS:Chemistry ,1
SP19,400,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
SP19,400,Liberal Arts & Sciences,NONE: Mathematics - UIUC,62
SP19,400,Liberal Arts & Sciences,NONE:LAS General Curr,10
SP19,400,Liberal Arts & Sciences,NONE:Psychology Unassign,3
SP19,400,Liberal Arts & Sciences,PHD:Biochemistry ,1
SP19,400,Liberal Arts & Sciences,PHD:Chemical Engineering ,1
SP19,408,Division of General Studies,NONE: Undeclared ,1
SP19,408,Liberal Arts & Sciences,BALAS:Sociology ,1
SP19,410,Applied Health Sciences,PHD:Kinesiology ,1
SP19,410,Education,PHD:Educatnl Psychology ,1
SP19,410,Gies College of Business,BS: Management ,1
SP19,410,Gies College of Business,BS:Accountancy ,5
SP19,410,Gies College of Business,BS:Finance ,1
SP19,410,Grainger Engineering,BS: Aerospace Engr ,1
SP19,410,Grainger Engineering,BS:Computer Engineering ,8
SP19,410,Grainger Engineering,BS:Computer Science ,5
SP19,410,Grainger Engineering,BS:Electrical Engineerng ,3
SP19,410,Grainger Engineering,MS: Aerospace Engr ,1
SP19,410,Grainger Engineering,MS: Agr & Biol Engr ,3
SP19,410,Grainger Engineering,"MS: Nucl, Plasma, Rad Eng",1
SP19,410,Grainger Engineering,MS:Civil Engineering ,1
SP19,410,Grainger Engineering,MS:Electr & Computer Eng,2
SP19,410,Grainger Engineering,NDEG:Engr Nondegree ,1
SP19,410,Liberal Arts & Sciences,BALAS:Economics ,1
SP19,410,Liberal Arts & Sciences,BALAS:History ,1
SP19,410,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,4
SP19,410,Liberal Arts & Sciences,BS:Chemistry ,1
SP19,410,Liberal Arts & Sciences,BSLAS:Actuarial Science ,10
SP19,410,Liberal Arts & Sciences,BSLAS:Chemistry ,1
SP19,410,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,34
SP19,410,Liberal Arts & Sciences,BSLAS:Math:Applied Math,1
SP19,410,Liberal Arts & Sciences,BSLAS:Mathematics ,3
SP19,410,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,1
SP19,410,Liberal Arts & Sciences,BSLAS:Psychology ,1
SP19,410,Liberal Arts & Sciences,BSLAS:Statistics ,61
SP19,410,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,34
SP19,410,Liberal Arts & Sciences,MS: Actuarial Science - UIUC,3
SP19,410,Liberal Arts & Sciences,MS: Statistics: Analytics,1
SP19,410,Liberal Arts & Sciences,MS:Statistics -- Applied ,3
SP19,410,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
SP19,410,Liberal Arts & Sciences,NONE: Mathematics - UIUC,13
SP19,410,Liberal Arts & Sciences,NONE:LAS General Curr,1
SP19,410,Liberal Arts & Sciences,PHD:Political Science ,1
SP19,420,"Agr, Consumer, & Env Sciences",BS: ACE - Fin AgrBusns - UIUC,1
SP19,420,"Agr, Consumer, & Env Sciences",MS:FSci &Hmn Nutrition ,1
SP19,420,College of Media,BS:Advertising ,2
SP19,420,Gies College of Business,BS: Management ,1
SP19,420,Gies College of Business,BS:Accountancy ,6
SP19,420,Gies College of Business,BS:Finance ,1
SP19,420,Grainger Engineering,"BS: Nucl, Plasma, Rad Eng",1
SP19,420,Grainger Engineering,BS:CS:BS/MS Program - UIUC,1
SP19,420,Grainger Engineering,BS:Civil Engineering ,2
SP19,420,Grainger Engineering,BS:Computer Engineering ,2
SP19,420,Grainger Engineering,BS:Computer Science ,5
SP19,420,Grainger Engineering,BS:Engineering Physics ,1
SP19,420,Grainger Engineering,BS:Industrial Engineerng ,4
SP19,420,Grainger Engineering,MENG: BS/MENG ECE ,1
SP19,420,Grainger Engineering,MENG:Elec & Computer Eng,1
SP19,420,Grainger Engineering,MS: Agr & Biol Engr ,1
SP19,420,Grainger Engineering,MS:Civil Engineering ,2
SP19,420,Grainger Engineering,MS:Electr & Computer Eng,1
SP19,420,Grainger Engineering,PHD: Agr & Biol Engr ,1
SP19,420,Liberal Arts & Sciences,BALAS: Communication ,1
SP19,420,Liberal Arts & Sciences,BALAS:Economics ,10
SP19,420,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,5
SP19,420,Liberal Arts & Sciences,BS:Chemical Engineering ,1
SP19,420,Liberal Arts & Sciences,BS:Chemistry ,2
SP19,420,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,1
SP19,420,Liberal Arts & Sciences,BSLAS:Actuarial Science ,9
SP19,420,Liberal Arts & Sciences,BSLAS:Chemistry ,2
SP19,420,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,57
SP19,420,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,2
SP19,420,Liberal Arts & Sciences,BSLAS:Math:Applied Math,1
SP19,420,Liberal Arts & Sciences,BSLAS:Math:Operations Res,1
SP19,420,Liberal Arts & Sciences,BSLAS:Mathematics ,3
SP19,420,Liberal Arts & Sciences,BSLAS:Statistics ,60
SP19,420,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,39
SP19,420,Liberal Arts & Sciences,NONE: Mathematics - UIUC,2
SP19,420,Liberal Arts & Sciences,PHD:Psychology ,1
SP19,424,Center Innov in Teach Learn,NDEG:Grad Nondegree-CE,1
SP19,424,Gies College of Business,PHD:Business Administrtn ,1
SP19,424,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,6
SP19,424,Liberal Arts & Sciences,BSLAS:Statistics ,2
SP19,424,Liberal Arts & Sciences,MS:Statistics ,3
SP19,424,Liberal Arts & Sciences,PHD:Statistics ,13
SP19,425,"Agr, Consumer, & Env Sciences",PHD:FSci &Hmn Nutrition ,1
SP19,425,Grainger Engineering,BS:Civil Engineering ,1
SP19,425,Grainger Engineering,BS:Computer Science ,2
SP19,425,Grainger Engineering,BS:Electrical Engineerng ,1
SP19,425,Grainger Engineering,MS:Electr & Computer Eng,1
SP19,425,Grainger Engineering,PHD:Civil Engineering ,3
SP19,425,Grainger Engineering,PHD:Materials Sci & Engr ,1
SP19,425,Grainger Engineering,PHD:Mechanical Enginerng ,1
